time	V(N003,N006)	V(N018,N020)	I(D12)
1.116460757972515e-004	3.857422e-002	3.280899e+000	9.055477e-004
1.116560757972514e-004	2.840424e-002	2.761124e+000	9.251870e-004
1.116660757972514e-004	1.815796e-002	2.232208e+000	9.451001e-004
1.116760757972513e-004	7.835388e-003	1.694107e+000	9.652938e-004
1.116860757972512e-004	-2.571106e-003	1.146790e+000	9.857728e-004
1.116960757972512e-004	-1.303864e-002	5.902863e-001	1.006548e-003
1.117060757972511e-004	-2.359009e-002	2.455139e-002	1.027626e-003
1.117160757972511e-004	-3.419495e-002	-5.504150e-001	1.049010e-003
1.117360757972509e-004	-5.563354e-002	-1.728165e+000	1.092740e-003
1.117560757972508e-004	-7.733917e-002	-2.943039e+000	1.137811e-003
1.117660757972508e-004	-8.829498e-002	-3.564407e+000	1.160877e-003
1.117860757972506e-004	-1.103821e-001	-4.835022e+000	1.208108e-003
1.117960757972506e-004	-1.215210e-001	-5.484283e+000	1.232306e-003
1.118060757972505e-004	-1.327209e-001	-6.142822e+000	1.256908e-003
1.118160757972505e-004	-1.439743e-001	-6.810654e+000	1.281929e-003
1.118360757972503e-004	-1.666641e-001	-8.174149e+000	1.333270e-003
1.118460757972503e-004	-1.780930e-001	-8.869781e+000	1.359632e-003
1.118660757972502e-004	-2.011108e-001	-1.028880e+001	1.413824e-003
1.118760757972501e-004	-2.126923e-001	-1.101215e+001	1.441695e-003
1.118860757972501e-004	-2.243271e-001	-1.174466e+001	1.470104e-003
1.118960757972500e-004	-2.360153e-001	-1.248636e+001	1.499066e-003
1.119060757972499e-004	-2.477493e-001	-1.323721e+001	1.528626e-003
1.119160757972499e-004	-2.595215e-001	-1.399718e+001	1.558812e-003
1.119360757972498e-004	-2.832184e-001	-1.554433e+001	1.621145e-003
1.119560757972496e-004	-3.070908e-001	-1.712761e+001	1.686351e-003
1.119760757972495e-004	-3.311081e-001	-1.874667e+001	1.754717e-003
1.119960757972494e-004	-3.552856e-001	-2.040129e+001	1.826606e-003
1.120060757972493e-004	-3.674316e-001	-2.124181e+001	1.864005e-003
1.120260757972492e-004	-3.918076e-001	-2.294901e+001	1.941991e-003
1.120460757972491e-004	-4.163208e-001	-2.469078e+001	2.024708e-003
1.120760757972489e-004	-4.532928e-001	-2.736729e+001	2.159123e-003
1.120960757972488e-004	-4.780655e-001	-2.919353e+001	2.256851e-003
1.121160757972487e-004	-5.029221e-001	-3.105264e+001	2.362327e-003
1.121260757972486e-004	-5.153809e-001	-3.199438e+001	2.418440e-003
1.121360757972486e-004	-5.278549e-001	-3.294412e+001	2.477047e-003
1.121460757972485e-004	-5.403442e-001	-3.390182e+001	2.538298e-003
1.121560757972484e-004	-5.528564e-001	-3.486739e+001	2.602489e-003
1.121660757972484e-004	-5.653687e-001	-3.584073e+001	2.669945e-003
1.121860757972483e-004	-5.904541e-001	-3.781046e+001	2.816055e-003
1.122060757972482e-004	-6.155701e-001	-3.981030e+001	2.980027e-003
1.122260757972480e-004	-6.407166e-001	-4.183965e+001	3.166585e-003
1.122360757972480e-004	-6.532974e-001	-4.286513e+001	3.270291e-003
1.122460757972479e-004	-6.658783e-001	-4.389769e+001	3.382333e-003
1.122560757972479e-004	-6.784592e-001	-4.493723e+001	3.504022e-003
1.122660757972478e-004	-6.910477e-001	-4.598367e+001	3.636986e-003
1.122760757972477e-004	-7.036362e-001	-4.703690e+001	3.783284e-003
1.122860757972477e-004	-7.162170e-001	-4.809680e+001	3.945549e-003
1.122960757972476e-004	-7.288055e-001	-4.916328e+001	4.127172e-003
1.123060757972476e-004	-7.413788e-001	-5.023623e+001	4.332672e-003
1.123160757972475e-004	-7.539520e-001	-5.131554e+001	4.568213e-003
1.123260757972474e-004	-7.665253e-001	-5.240108e+001	4.842455e-003
1.123360757972474e-004	-7.790909e-001	-5.349275e+001	5.168058e-003
1.123460757972473e-004	-7.916489e-001	-5.459044e+001	5.564443e-003
1.123560757972473e-004	-8.042068e-001	-5.569401e+001	6.063293e-003
1.123660757972472e-004	-8.167648e-001	-5.680331e+001	6.721069e-003
1.123760757972471e-004	-8.293381e-001	-5.791826e+001	7.651976e-003
1.123860757972471e-004	-8.419495e-001	-5.903865e+001	9.141770e-003
1.123960757972470e-004	-8.547058e-001	-6.016427e+001	1.235057e-002
1.124060757972470e-004	-8.704071e-001	-6.129358e+001	4.503807e-002
1.124118242956053e-004	-8.858566e-001	-6.194209e+001	1.282328e-001
1.124173228199900e-004	-9.050522e-001	-6.255929e+001	2.519644e-001
1.124204638198866e-004	-9.129181e-001	-6.291031e+001	2.917826e-001
1.124240745181027e-004	-9.174881e-001	-6.331358e+001	2.927713e-001
1.124278029036717e-004	-9.206085e-001	-6.373102e+001	2.779135e-001
1.124328530526123e-004	-9.241028e-001	-6.429874e+001	2.504522e-001
1.124398242446307e-004	-9.288788e-001	-6.508633e+001	2.121540e-001
1.124472267279620e-004	-9.338379e-001	-6.592789e+001	1.705694e-001
1.124572267279620e-004	-9.415054e-001	-6.707196e+001	1.241484e-001
1.124637704199448e-004	-9.482422e-001	-6.782433e+001	1.111850e-001
1.124701933478641e-004	-9.556274e-001	-6.856554e+001	1.063104e-001
1.124761673535406e-004	-9.624405e-001	-6.925711e+001	1.013496e-001
1.124861673535405e-004	-9.740448e-001	-7.041866e+001	9.522238e-002
1.124961673535404e-004	-9.857025e-001	-7.158434e+001	8.998434e-002
1.125061673535404e-004	-9.974213e-001	-7.275441e+001	8.568765e-002
1.125161673535403e-004	-1.009315e+000	-7.392861e+001	8.341682e-002
1.125261673535403e-004	-1.021812e+000	-7.510641e+001	8.757928e-002
1.125361673535402e-004	-1.035347e+000	-7.628687e+001	1.024139e-001
1.125461673535401e-004	-1.049950e+000	-7.746889e+001	1.284915e-001
1.125561673535401e-004	-1.065514e+000	-7.865137e+001	1.644297e-001
1.125661673535400e-004	-1.081902e+000	-7.983334e+001	2.090371e-001
1.125761673535400e-004	-1.099014e+000	-8.101392e+001	2.613653e-001
1.125861673535399e-004	-1.116776e+000	-8.219233e+001	3.205881e-001
1.125961673535398e-004	-1.135109e+000	-8.336780e+001	3.860097e-001
1.126061673535398e-004	-1.153954e+000	-8.453967e+001	4.570103e-001
1.126161673535397e-004	-1.173256e+000	-8.570731e+001	5.330504e-001
1.126261673535397e-004	-1.192963e+000	-8.687012e+001	6.136401e-001
1.126361673535396e-004	-1.213020e+000	-8.802760e+001	6.983404e-001
1.126461673535396e-004	-1.233406e+000	-8.917921e+001	7.867516e-001
1.126561673535395e-004	-1.254066e+000	-9.032449e+001	8.785089e-001
1.126661673535394e-004	-1.274986e+000	-9.146299e+001	9.732779e-001
1.126761673535394e-004	-1.296104e+000	-9.259431e+001	1.070749e+000
1.126861673535393e-004	-1.317413e+000	-9.371805e+001	1.170636e+000
1.126961673535393e-004	-1.338882e+000	-9.483385e+001	1.272674e+000
1.127161673535391e-004	-1.382172e+000	-9.704028e+001	1.482234e+000
1.127361673535390e-004	-1.425812e+000	-9.921114e+001	1.697653e+000
1.127561673535389e-004	-1.469604e+000	-1.013442e+002	1.917376e+000
1.127861673535387e-004	-1.535316e+000	-1.044688e+002	2.252105e+000
1.128161673535385e-004	-1.600647e+000	-1.074985e+002	2.589561e+000
1.128404530678241e-004	-1.653324e+000	-1.098818e+002	2.865133e+000
1.128647387821097e-004	-1.705039e+000	-1.121940e+002	3.136046e+000
1.128890244963953e-004	-1.755792e+000	-1.144351e+002	3.402299e+000
1.129133102106808e-004	-1.805582e+000	-1.166052e+002	3.663892e+000
1.129375959249664e-004	-1.854411e+000	-1.187042e+002	3.920825e+000
1.129618816392520e-004	-1.902277e+000	-1.207321e+002	4.173099e+000
1.129861673535375e-004	-1.949181e+000	-1.226889e+002	4.420712e+000
1.130033102106803e-004	-1.981366e+000	-1.240235e+002	4.589713e+000
1.130204530678230e-004	-2.012818e+000	-1.253204e+002	4.754294e+000
1.130375959249658e-004	-2.043539e+000	-1.265796e+002	4.914456e+000
1.130547387821086e-004	-2.073527e+000	-1.278010e+002	5.070198e+000
1.130718816392513e-004	-2.102782e+000	-1.289847e+002	5.221521e+000
1.130890244963941e-004	-2.131305e+000	-1.301307e+002	5.368425e+000
1.131061673535368e-004	-2.159096e+000	-1.312390e+002	5.510910e+000
1.131261673535367e-004	-2.190445e+000	-1.324837e+002	5.670495e+000
1.131361673535366e-004	-2.205704e+000	-1.330866e+002	5.747733e+000
1.131461673535366e-004	-2.220688e+000	-1.336766e+002	5.823243e+000
1.131661673535365e-004	-2.249817e+000	-1.348178e+002	5.969007e+000
1.131861673535363e-004	-2.277786e+000	-1.359073e+002	6.107660e+000
1.132061673535362e-004	-2.304588e+000	-1.369451e+002	6.239093e+000
1.132161673535362e-004	-2.317551e+000	-1.374447e+002	6.302071e+000
1.132261673535361e-004	-2.330215e+000	-1.379314e+002	6.363210e+000
1.132361673535360e-004	-2.342583e+000	-1.384053e+002	6.422498e+000
1.132461673535360e-004	-2.354645e+000	-1.388663e+002	6.479928e+000
1.132561673535359e-004	-2.366405e+000	-1.393145e+002	6.535492e+000
1.132661673535359e-004	-2.377869e+000	-1.397499e+002	6.589182e+000
1.132861673535358e-004	-2.399872e+000	-1.405824e+002	6.690915e+000
1.132961673535357e-004	-2.410412e+000	-1.409795e+002	6.738947e+000
1.133061673535356e-004	-2.420647e+000	-1.413640e+002	6.785083e+000
1.133161673535356e-004	-2.430573e+000	-1.417357e+002	6.829320e+000
1.133261673535355e-004	-2.440186e+000	-1.420947e+002	6.871654e+000
1.133361673535355e-004	-2.449490e+000	-1.424412e+002	6.912081e+000
1.133461673535354e-004	-2.458485e+000	-1.427750e+002	6.950601e+000
1.133561673535353e-004	-2.467163e+000	-1.430962e+002	6.987209e+000
1.133661673535353e-004	-2.475525e+000	-1.434049e+002	7.021907e+000
1.133761673535352e-004	-2.483578e+000	-1.437010e+002	7.054693e+000
1.133861673535352e-004	-2.491314e+000	-1.439847e+002	7.085568e+000
1.133961673535351e-004	-2.498737e+000	-1.442559e+002	7.114530e+000
1.134061673535350e-004	-2.505844e+000	-1.445146e+002	7.141581e+000
1.134161673535350e-004	-2.512638e+000	-1.447609e+002	7.166721e+000
1.134261673535349e-004	-2.519112e+000	-1.449949e+002	7.189952e+000
1.134361673535349e-004	-2.525269e+000	-1.452164e+002	7.211276e+000
1.134461673535348e-004	-2.531109e+000	-1.454257e+002	7.230694e+000
1.134561673535347e-004	-2.536636e+000	-1.456227e+002	7.248209e+000
1.134661673535347e-004	-2.541843e+000	-1.458074e+002	7.263821e+000
1.134761673535346e-004	-2.546734e+000	-1.459798e+002	7.277533e+000
1.134861673535346e-004	-2.551308e+000	-1.461400e+002	7.289348e+000
1.134961673535345e-004	-2.555559e+000	-1.462880e+002	7.299269e+000
1.135061673535344e-004	-2.559496e+000	-1.464238e+002	7.307295e+000
1.135261673535343e-004	-2.566412e+000	-1.466589e+002	7.317668e+000
1.135461673535342e-004	-2.572054e+000	-1.468452e+002	7.320457e+000
1.135561673535341e-004	-2.574392e+000	-1.469200e+002	7.318991e+000
1.135661673535341e-004	-2.576406e+000	-1.469823e+002	7.315596e+000
1.135761673535340e-004	-2.578094e+000	-1.470320e+002	7.310234e+000
1.135861673535340e-004	-2.579447e+000	-1.470686e+002	7.302834e+000
1.135961673535339e-004	-2.580446e+000	-1.470911e+002	7.293217e+000
1.136061673535339e-004	-2.581028e+000	-1.470959e+002	7.280750e+000
1.136161673535338e-004	-2.579748e+000	-1.470060e+002	7.250978e+000
1.136261673535337e-004	-2.573606e+000	-1.466389e+002	7.173900e+000
1.136361673535337e-004	-2.562448e+000	-1.459481e+002	7.047968e+000
1.136461673535336e-004	-2.549423e+000	-1.451168e+002	6.904692e+000
1.136561673535336e-004	-2.536234e+000	-1.442763e+002	6.761073e+000
1.136661673535335e-004	-2.522878e+000	-1.434306e+002	6.617118e+000
1.136761673535334e-004	-2.509358e+000	-1.425771e+002	6.472831e+000
1.136861673535334e-004	-2.495675e+000	-1.417172e+002	6.328217e+000
1.136961673535333e-004	-2.481827e+000	-1.408499e+002	6.183282e+000
1.137061673535333e-004	-2.467815e+000	-1.399756e+002	6.038032e+000
1.137161673535332e-004	-2.453640e+000	-1.390938e+002	5.892472e+000
1.137261673535331e-004	-2.439302e+000	-1.382047e+002	5.746610e+000
1.137361673535331e-004	-2.424804e+000	-1.373077e+002	5.600452e+000
1.137461673535330e-004	-2.410144e+000	-1.364030e+002	5.454005e+000
1.137561673535330e-004	-2.395323e+000	-1.354901e+002	5.307277e+000
1.137761673535328e-004	-2.365204e+000	-1.336394e+002	5.013009e+000
1.137861673535328e-004	-2.349907e+000	-1.327011e+002	4.865486e+000
1.137947387821042e-004	-2.336668e+000	-1.318902e+002	4.738824e+000
1.138033102106755e-004	-2.323316e+000	-1.310720e+002	4.612004e+000
1.138118816392469e-004	-2.309851e+000	-1.302465e+002	4.485025e+000
1.138204530678183e-004	-2.296273e+000	-1.294137e+002	4.357887e+000
1.138290244963897e-004	-2.282583e+000	-1.285735e+002	4.230590e+000
1.138375959249610e-004	-2.268779e+000	-1.277261e+002	4.103134e+000
1.138461673535324e-004	-2.254862e+000	-1.268713e+002	3.975520e+000
1.138761673535322e-004	-2.205297e+000	-1.238114e+002	3.527940e+000
1.139061673535321e-004	-2.154424e+000	-1.206369e+002	3.079113e+000
1.139361673535319e-004	-2.102289e+000	-1.173281e+002	2.629487e+000
1.139561673535318e-004	-2.066862e+000	-1.150342e+002	2.329558e+000
1.139761673535317e-004	-2.030924e+000	-1.126567e+002	2.029707e+000
1.139961673535315e-004	-1.994497e+000	-1.101800e+002	1.730162e+000
1.140061673535315e-004	-1.976110e+000	-1.088977e+002	1.580587e+000
1.140161673535314e-004	-1.957615e+000	-1.075815e+002	1.431197e+000
1.140261673535314e-004	-1.939013e+000	-1.062267e+002	1.282037e+000
1.140361673535313e-004	-1.920309e+000	-1.048277e+002	1.133158e+000
1.140461673535312e-004	-1.901512e+000	-1.033769e+002	9.846200e-001
1.140561673535312e-004	-1.882629e+000	-1.018645e+002	8.364933e-001
1.140661673535311e-004	-1.863674e+000	-1.002768e+002	6.888626e-001
1.140761673535311e-004	-1.844646e+000	-9.859417e+001	5.418333e-001
1.140861673535310e-004	-1.825573e+000	-9.678643e+001	3.955409e-001
1.140961673535309e-004	-1.806461e+000	-9.480187e+001	2.501720e-001
1.141061673535309e-004	-1.787338e+000	-9.263677e+001	1.056577e-001
1.141074173535309e-004	-1.784946e+000	-9.234126e+001	8.769242e-002
1.141099173535309e-004	-1.780170e+000	-9.171259e+001	5.189224e-002
1.141103861035309e-004	-1.779274e+000	-9.159971e+001	4.518920e-002
1.141108548535309e-004	-1.778378e+000	-9.147859e+001	3.849175e-002
1.141113236035310e-004	-1.777482e+000	-9.134921e+001	3.179990e-002
1.141117923535310e-004	-1.776587e+000	-9.121159e+001	2.511364e-002
1.141122611035310e-004	-1.775692e+000	-9.106572e+001	1.843299e-002
1.141127298535310e-004	-1.774797e+000	-9.091160e+001	1.175793e-002
1.141131986035311e-004	-1.773903e+000	-9.074923e+001	5.088478e-003
1.141134708549758e-004	-1.773418e+000	-8.767340e+001	1.547607e-003
1.141136480900312e-004	-1.773190e+000	-7.814955e+001	1.210599e-004
1.141138130455503e-004	-1.773075e+000	-6.174800e+001	-2.212200e-004
1.141139215662241e-004	-1.773026e+000	-5.027495e+001	-1.949100e-004
1.141140347600798e-004	-1.772976e+000	-4.005812e+001	-1.724955e-004
1.141141628971522e-004	-1.772915e+000	-3.193571e+001	-1.162412e-004
1.141143078867992e-004	-1.772858e+000	-2.766958e+001	2.687216e-005
1.141143101867604e-004	-1.772858e+000	-2.765298e+001	1.911299e-005
1.141143147866828e-004	-1.772854e+000	-2.765277e+001	8.137351e-007
1.141143239865275e-004	-1.772850e+000	-2.764973e+001	6.502103e-007
1.141143423862171e-004	-1.772839e+000	-2.764418e+001	8.519448e-007
1.141143791855961e-004	-1.772823e+000	-2.763479e+001	9.505805e-007
1.141144527843543e-004	-1.772789e+000	-2.762023e+001	1.127119e-006
1.141145999818706e-004	-1.772717e+000	-2.759993e+001	1.251829e-006
1.141148943769031e-004	-1.772575e+000	-2.757352e+001	1.313598e-006
1.141153146312739e-004	-1.772369e+000	-2.754982e+001	1.269567e-006
1.141160073881349e-004	-1.772026e+000	-2.752623e+001	1.130021e-006
1.141173929018568e-004	-1.771351e+000	-2.749865e+001	8.414868e-007
1.141201639293008e-004	-1.769989e+000	-2.746572e+001	3.480764e-007
1.141227026024579e-004	-1.768726e+000	-2.744585e+001	-1.229291e-008
1.141245733857616e-004	-1.767796e+000	-2.743512e+001	-2.190792e-007
1.141265130483460e-004	-1.766827e+000	-2.742589e+001	-3.909801e-007
1.141288880591156e-004	-1.765633e+000	-2.741605e+001	-5.623323e-007
1.141317551906981e-004	-1.764179e+000	-2.740549e+001	-7.269576e-007
1.141354843996309e-004	-1.762272e+000	-2.739299e+001	-8.914213e-007
1.141401039211497e-004	-1.759884e+000	-2.737840e+001	-1.042273e-006
1.141461198831989e-004	-1.756737e+000	-2.735967e+001	-1.180646e-006
1.141542639907889e-004	-1.752403e+000	-2.733333e+001	-1.306243e-006
1.141642639907888e-004	-1.746971e+000	-2.729811e+001	-1.381530e-006
1.141742639907887e-004	-1.741421e+000	-2.725861e+001	-1.108049e-006
1.141842639907887e-004	-1.735752e+000	-2.721386e+001	3.027133e-007
1.141942639907886e-004	-1.729958e+000	-2.716334e+001	2.772182e-006
1.142042639907886e-004	-1.724045e+000	-2.710666e+001	4.055494e-006
1.142142639907885e-004	-1.718010e+000	-2.704353e+001	2.700386e-006
1.142242639907884e-004	-1.711853e+000	-2.697372e+001	3.722151e-007
1.142342639907884e-004	-1.705578e+000	-2.689704e+001	-1.043020e-006
1.142442639907883e-004	-1.699181e+000	-2.681330e+001	-1.498856e-006
1.142542639907883e-004	-1.692661e+000	-2.672233e+001	-1.585298e-006
1.142642639907882e-004	-1.686028e+000	-2.662399e+001	-1.594771e-006
1.142742639907881e-004	-1.679276e+000	-2.651815e+001	-1.593486e-006
1.142842639907881e-004	-1.672405e+000	-2.640466e+001	-1.590168e-006
1.142942639907880e-004	-1.665417e+000	-2.628342e+001	-1.585915e-006
1.143042639907880e-004	-1.658318e+000	-2.615429e+001	-1.581256e-006
1.143142639907879e-004	-1.651104e+000	-2.601716e+001	-1.576489e-006
1.143342639907878e-004	-1.636330e+000	-2.571848e+001	-1.566679e-006
1.143642639907876e-004	-1.613312e+000	-2.520779e+001	-1.551265e-006
1.144042639907874e-004	-1.581100e+000	-2.440582e+001	-1.529432e-006
1.144142639907873e-004	-1.572762e+000	-2.418308e+001	-1.523735e-006
1.144242639907873e-004	-1.564331e+000	-2.395128e+001	-1.517908e-006
1.144342639907872e-004	-1.555801e+000	-2.371033e+001	-1.512014e-006
1.144442639907871e-004	-1.547157e+000	-2.346014e+001	-1.506015e-006
1.144542639907871e-004	-1.538399e+000	-2.320064e+001	-1.499883e-006
1.144642639907870e-004	-1.529556e+000	-2.293174e+001	-1.493600e-006
1.144742639907870e-004	-1.520599e+000	-2.265338e+001	-1.487173e-006
1.144842639907869e-004	-1.511551e+000	-2.236549e+001	-1.480656e-006
1.144942639907868e-004	-1.502396e+000	-2.206798e+001	-1.474019e-006
1.145042639907868e-004	-1.493141e+000	-2.176077e+001	-1.467228e-006
1.145242639907867e-004	-1.474335e+000	-2.111707e+001	-1.453290e-006
1.145442639907865e-004	-1.455147e+000	-2.043384e+001	-1.438780e-006
1.145642639907864e-004	-1.435585e+000	-1.971059e+001	-1.423712e-006
1.145742639907864e-004	-1.425659e+000	-1.933382e+001	-1.415986e-006
1.145842639907863e-004	-1.415642e+000	-1.894688e+001	-1.408121e-006
1.145942639907862e-004	-1.405533e+000	-1.854971e+001	-1.400110e-006
1.146042639907862e-004	-1.395332e+000	-1.814229e+001	-1.392006e-006
1.146142639907861e-004	-1.385056e+000	-1.772453e+001	-1.383794e-006
1.146242639907861e-004	-1.374695e+000	-1.729865e+001	-3.056350e-006
1.146255139907861e-004	-1.373398e+000	-1.724464e+001	-2.635256e-006
1.146280139907860e-004	-1.370789e+000	-1.713538e+001	-1.372758e-006
1.146330139907860e-004	-1.365547e+000	-1.691449e+001	-1.368286e-006
1.146430139907860e-004	-1.355003e+000	-1.646550e+001	-1.359500e-006
1.146530139907859e-004	-1.344383e+000	-1.600734e+001	-1.350698e-006
1.146630139907858e-004	-1.333679e+000	-1.553865e+001	-1.341711e-006
1.146730139907858e-004	-1.322899e+000	-1.505939e+001	-1.332448e-006
1.146830139907857e-004	-1.312042e+000	-1.456955e+001	-1.322312e-006
1.146930139907857e-004	-1.301094e+000	-1.406908e+001	-1.298172e-006
1.147030139907856e-004	-1.290070e+000	-1.355795e+001	-1.264722e-006
1.147130139907855e-004	-1.278976e+000	-1.303613e+001	-1.244788e-006
1.147330139907854e-004	-1.256538e+000	-1.196034e+001	-1.223680e-006
1.147430139907854e-004	-1.245209e+000	-1.140632e+001	-1.213005e-006
1.147530139907853e-004	-1.233810e+000	-1.084152e+001	-1.202163e-006
1.147630139907852e-004	-1.222336e+000	-1.026593e+001	-1.191273e-006
1.147730139907852e-004	-1.210793e+000	-9.679535e+000	-1.180250e-006
1.147830139907851e-004	-1.199181e+000	-9.082321e+000	-1.169043e-006
1.147930139907851e-004	-1.187492e+000	-8.474274e+000	-1.157821e-006
1.148130139907849e-004	-1.163933e+000	-7.225677e+000	-1.135078e-006
